step_n,E_lj,E_elec,E_total
31500,248.68759228148852,-10882.04852875008,-10633.36093646859
31600,246.09435338487012,-10889.24920775181,-10643.154854366941
31700,245.08117073218534,-10893.20624424843,-10648.125073516245
31800,241.75789818867597,-10901.523734678429,-10659.765836489752
31900,242.02175244254533,-10900.742929263884,-10658.721176821338
32000,245.28211765472662,-10917.440361868787,-10672.15824421406
32100,252.24450570715277,-10926.219876187824,-10673.975370480672
32200,257.68555893535296,-10926.083312376662,-10668.39775344131
32300,259.36883399111053,-10953.8005762849,-10694.43174229379
32400,264.72752785405146,-10985.276556270926,-10720.549028416875
32500,260.7248574990116,-10996.925699617917,-10736.200842118906
32600,249.0668147937321,-11002.593323773608,-10753.526508979876
32700,248.10627821800816,-11035.550666912543,-10787.444388694534
32800,243.22000794528103,-11027.737205765357,-10784.517197820076
32900,227.4906299429093,-11017.287673136676,-10789.797043193767
33000,234.42456805145255,-11017.56509725443,-10783.140529202978
33100,238.89049440143037,-11037.26556688192,-10798.37507248049
33200,242.80424900123757,-11037.495743773145,-10794.691494771907
33300,233.0604610937716,-11036.309658680766,-10803.249197586994
33400,240.88973223136887,-11068.643290611251,-10827.753558379882
33500,245.27352594178106,-11066.330433943396,-10821.056908001616
33600,242.83152909355115,-11068.252903281085,-10825.421374187534
33700,247.55523936302774,-11129.058397006233,-10881.503157643205
33800,249.31976517668994,-11138.755128344223,-10889.435363167533
33900,249.30421057936005,-11152.968925695095,-10903.664715115736
34000,245.4258396829561,-11162.952261755117,-10917.526422072162
34100,299.17942039893023,-11249.715121680058,-10950.535701281127
34200,298.1513349395523,-11275.207301164297,-10977.055966224745
34300,294.99780206751694,-11287.234279050177,-10992.23647698266
34400,295.78733820135386,-11303.555168889896,-11007.767830688543
34500,294.0459919275766,-11318.095346203592,-11024.049354276016
34600,297.9910724435507,-11320.887625849988,-11022.896553406437
34700,300.2226268753206,-11305.750936744715,-11005.528309869394
34800,295.89902580694445,-11323.084041163629,-11027.185015356685
34900,296.6350412370295,-11339.577527204256,-11042.942485967225
35000,297.1539992492874,-11336.619945795876,-11039.465946546588
35100,302.6029309455128,-11342.012235173434,-11039.40930422792
35200,302.2578487039239,-11346.813879913738,-11044.556031209813
35300,305.3213623362029,-11383.791037041014,-11078.469674704811
35400,305.3056112836506,-11394.758434564368,-11089.452823280717
35500,297.0016090362196,-11449.753159454027,-11152.751550417808
35600,301.10586530366345,-11461.300206759748,-11160.194341456085
35700,300.2333659677918,-11460.492627063522,-11160.25926109573
35800,302.1022832903696,-11471.91624058491,-11169.81395729454
35900,303.3066834432402,-11478.848718112107,-11175.542034668866
36000,304.47102560124364,-11477.823707303533,-11173.352681702288
36100,308.66826506689927,-11487.517487731835,-11178.849222664936
36200,304.5838233439679,-11494.122959028668,-11189.5391356847
36300,304.58047452633133,-11538.141114254564,-11233.560639728232
36400,258.56215529857366,-11490.091222363168,-11231.529067064594
36500,260.4912171399663,-11492.637610683094,-11232.146393543127
36600,259.74232476674314,-11505.48103668575,-11245.738711919006
36700,268.4029332714838,-11515.053743887625,-11246.650810616142
36800,268.9168551740066,-11533.866942240438,-11264.950087066432
36900,267.4209756290108,-11529.950834523468,-11262.529858894457
37000,267.0046649380812,-11532.405067346574,-11265.400402408492
37100,252.26906275610855,-11521.752704245724,-11269.483641489616
37200,252.60001201676388,-11518.594220291638,-11265.994208274873
37300,256.8279967922478,-11546.55978330139,-11289.731786509143
37400,256.7642620317798,-11575.835139751125,-11319.070877719345
37500,250.15648850091463,-11582.25291761083,-11332.096429109915
37600,250.78100671497745,-11607.037616697617,-11356.25660998264
37700,252.38234706999484,-11628.567751446268,-11376.185404376272
37800,251.74960502671846,-11632.356239838686,-11380.606634811968
37900,255.77105190761017,-11650.5960475645,-11394.82499565689
38000,252.5835478764143,-11659.31838840141,-11406.734840524996
38100,251.41459357461247,-11678.622396496274,-11427.207802921661
38200,255.28333548286764,-11702.879234117268,-11447.595898634401
38300,254.6310763917451,-11708.861410003592,-11454.230333611848
38400,250.484482091508,-11711.862318018359,-11461.37783592685
38500,245.3854402266478,-11713.574634348375,-11468.189194121727
38600,244.66895451765663,-11736.074114135195,-11491.40515961754
38700,244.90889324572623,-11755.197469248827,-11510.2885760031
38800,245.4133776053658,-11754.557913717912,-11509.144536112546
38900,251.11079792368238,-11761.263768821142,-11510.15297089746
39000,267.54549900443686,-11788.9650921542,-11521.419593149763
39100,264.88488681632833,-11832.346326901648,-11567.46144008532
39200,264.6627425190745,-11837.449621571075,-11572.786879052
39300,263.80103837537916,-11851.679255671488,-11587.87821729611
39400,264.34033557126725,-11879.123581706192,-11614.783246134924
39500,256.57468261261283,-11882.005716940608,-11625.431034327996
39600,260.52042431139336,-11897.727230101802,-11637.206805790409
39700,259.2003270875945,-11912.849242766524,-11653.64891567893
39800,264.68372148832947,-11924.220976228271,-11659.537254739942
39900,264.8744449779265,-11931.342702090082,-11666.468257112156
40000,267.4980102034114,-11963.093668251215,-11695.595658047803
40100,267.5160254527212,-11965.522737510959,-11698.006712058237
40200,265.3658714596946,-11969.192001121159,-11703.826129661464
40300,252.91382436940896,-11961.408327489462,-11708.494503120053
40400,256.2627493321251,-11968.555737362833,-11712.292988030707
