step_n,dE_pme,dE_pdmk,E_pme
6100,0.14513530731285001,0.1441569168037129,-1175.5331694768424
6200,4.837381370941883,4.8374966947726765,-1186.6150142686827
6300,-1.371283894665423,-1.3697166976029418,-1200.4943300688055
6400,1.6784889266742646,1.6797161298356482,-1207.6238931924825
6500,-0.0915975870881644,-0.094473027754018,-1214.8434628608495
6600,0.25616215055894587,0.2604868781696342,-1230.3297869063906
6700,0.26562279549618,0.2666738252064148,-1231.0309935919636
6800,4.804439083326903,4.806668020389333,-1222.02287629094
6900,0.6515833738288358,0.6518226385633045,-1231.8557531315369
7000,1.4704606840808783,1.470808158090517,-1234.5461805598413
7100,0.21967978394317927,0.21861766398009733,-1263.8054276494063
7200,0.33767212504450156,0.33580049804563156,-1277.281546227612
7300,-0.14384306823137724,-0.14443540717913625,-1285.891696743263
7400,-0.16588067903273834,-0.1652811571017284,-1302.96056884805
7500,0.20994411525052548,0.21125708148163863,-1306.0017225677373
7600,0.7821495882257534,0.781821836187396,-1313.0362174212412
7700,-1.1411920108551532,-1.1431851488536489,-1320.7113117614513
7800,-0.8381500298301205,-0.8388683250223011,-1323.5269329818354
7900,-0.483947371621188,-0.4852939792236809,-1337.7527532892348
8000,-0.2135944887850327,-0.21440713599934094,-1352.166970655491
8100,0.6693552658520183,0.6746503415074845,-1345.1264740006723
8200,2.222523755952615,2.2246627037646722,-1363.0578585302774
8300,0.013838057548615954,0.01575526714108282,-1366.6779968802427
8400,0.5139418709905952,0.5144255813373357,-1389.5373019244364
8500,-0.563431535004725,-0.5666860033925943,-1375.7430090615637
8600,-0.050173914128338035,-0.04932327920272142,-1401.7542365852562
8700,1.3793805637047076,1.3793629718746865,-1400.1094433553878
8800,-1.2370100497272924,-1.2402997080678777,-1406.8836898001875
8900,2.829954570801394,2.8286932746679696,-1392.0053768887374
9000,0.27499099762319285,0.2754459276264042,-1390.803245022337
9100,0.6255987566549835,0.6212457687546054,-1389.28555136473
9200,0.09248332763424376,0.09361190626023394,-1388.8947778064528
9300,-0.885318876626662,-0.8868579847607284,-1410.6549986632344
9400,1.496740930843346,1.499676677725658,-1417.0283275850468
9500,0.11360950305363017,0.11478652538351683,-1419.6387906127984
9600,0.019405819127554205,0.026735756323717025,-1445.1174313516815
9700,0.7071191364786772,0.7071510151703476,-1475.0188996382874
9800,-0.15709923564947226,-0.16034672349732415,-1476.3387167506648
9900,-0.13807519696691312,-0.13708747882008437,-1480.4445887232748
10000,-1.539741973077779,-1.539092631457898,-1499.0091614364974
10100,0.17782267787981645,0.17771784503303864,-1500.0501058527213
10200,-0.10120396097787214,-0.10147505354124557,-1510.8504669290817
10300,-0.054793726595519475,-0.054417697773693104,-1512.0820993160446
10400,-0.3735005407851309,-0.3748916710599616,-1515.7402676735664
10500,5.758099461271941,5.759737702679494,-1522.025302805267
10600,0.14270916909623016,0.1426643756561509,-1535.1938380289134
10700,0.5196943112678724,0.5185712572318564,-1543.8572093880332
10800,-3.1220044792782846,-3.121953158145805,-1550.098100342133
10900,3.59624338729661,3.594450907810349,-1535.3646663315787
11000,-2.475438783392001,-2.4762622416723685,-1553.9261113372663
11100,1.3820323317898944,1.384069452929799,-1532.6774928517918
11200,3.002389087788302,3.005199648116888,-1528.3751404433272
11300,1.0682078734794997,1.0712188965535576,-1535.0177758253124
11400,0.004757099160640535,0.00448022083591718,-1539.262633230509
11500,-0.7052606353985982,-0.7029335878252462,-1532.0554481188706
11600,-0.3538666278498628,-0.35419184389212066,-1529.487754982977
11700,-0.13897727205420457,-0.13778793007913617,-1545.5632318578025
11800,-0.5701397039249654,-0.5695025349413134,-1541.316409348151
11900,1.691888768870647,1.6912014658139303,-1543.4404051453919
12000,0.4403093257475168,0.44094118657739556,-1534.1103476378428
12100,0.5570992025388976,0.5565410935574346,-1537.9190857305582
12200,3.4548820116400893,3.4568606939515374,-1537.6893821317094
12300,2.7445113423288947,2.7455124918054126,-1547.9860782979213
12400,-0.2995851156261842,-0.2985910912263071,-1557.4832068188318
12500,0.7103969085093251,0.711519338530167,-1560.548892440158
12600,0.390158474335911,0.3920349095752411,-1565.7982050212427
12700,-0.18718312827479006,-0.18410754282066796,-1556.363513298908
12800,-0.6751333004464029,-0.6770415525668554,-1561.2550726328668
12900,-1.179218180839677,-1.1776064802891877,-1569.7727158662874
13000,0.10065150936417516,0.10019525586638386,-1569.1493296651201
13100,0.1355260709588006,0.13238802409501077,-1567.9467119507726
13200,-0.774878169211254,-0.7767199271668334,-1570.201205244322
13300,-0.11682986597482166,-0.11608647521680793,-1577.5990324714433
13400,0.19284361939388067,0.19277962388326836,-1596.2764383032934
13500,0.09578482878629255,0.0948637836757487,-1601.3556794427063
13600,-0.017270205081440542,-0.017212622910795543,-1608.3434939445513
13700,0.15495964220887976,0.15609241393285245,-1590.8135184850864
13800,-0.9074547359436157,-0.9065744066545001,-1601.3914026828984
13900,-0.3877276849368984,-0.38821971740169037,-1620.007232294149
14000,-0.6564007325280713,-0.658464902637483,-1624.191751815821
14100,-0.584804334672737,-0.5853826941988559,-1626.3818446478115
14200,1.0527272041746158,1.0527269837656559,-1619.10072211183
14300,1.2542986369109408,1.2530620383143136,-1622.7015171772052
14400,0.855300253615853,0.8525131517217513,-1620.9770298539813
14500,-0.24570804852291472,-0.24547521022154367,-1630.0404894743856
14600,-17.874150865278818,-17.87612518241979,-1643.2543803787887
14700,0.2391213093076964,0.23939284063511895,-1628.6786434087041
14800,-0.2791511495345027,-0.27974934575163013,-1638.5382153933358
14900,0.3420200998495256,0.342488568088103,-1629.460761619832
15000,1.5144464154449349,1.5142651826567528,-1626.125732810874
15100,-0.6880927147047059,-0.6900327902558434,-1629.8428168150965
15200,0.33630961890656264,0.3371560912153435,-1642.4660984180307
15300,1.535098942872665,1.535384589085463,-1641.437492721217
15400,0.6286078730930288,0.6303043964556443,-1656.6341604302781
15500,0.058337632608119985,0.05848578725093359,-1669.1574582574824
15600,-0.35730636209209204,-0.35691385839216677,-1671.1729119734423
15700,0.23214168471783342,0.23223408273933138,-1681.4266109979199
15800,-0.05879332282914401,-0.061416883558241,-1701.0285699321903
15900,-0.2563032835385822,-0.25951812513314665,-1698.8583617997922
16000,-0.14200615548144438,-0.14011207913907517,-1691.8211244186648
16100,0.9934621145271001,0.9938846123068866,-1685.0018401450286
16200,0.15333845006269245,0.15398233632661446,-1692.7456575720437
16300,-2.6824062813604717,-2.682376096982419,-1700.7966754136403
16400,1.2578849911761916,1.2580065919999708,-1709.0267408777988
16500,0.08700454140184419,0.08681297530034551,-1713.3060008133252
16600,2.8509334039184817,2.8511487627116914,-1714.0986229344858
16700,1.0016721350086115,1.0013188592828284,-1715.3897981432942
16800,0.7417547995697921,0.7420874981527982,-1714.769617607446
16900,0.27789694049196945,0.2778165896227568,-1725.650683266734
17000,0.03406646905136991,0.04675857183026154,-1729.5677067888012
17100,-0.7464916846340773,-0.7480074348744958,-1722.9966203252118
17200,-0.4192694522127005,-0.4216777681086335,-1729.5024406541247
17300,-0.2785498563179656,-0.27915756802319946,-1736.2008017124351
17400,0.9074554842354514,0.9090837733883413,-1742.1329919610573
17500,0.37057275763810893,0.3708344319582078,-1746.2181664006014
17600,-0.27193543914023843,-0.2739409210351936,-1740.040994041074
17700,-0.6743476541948492,-0.674730049472826,-1722.9394318525838
17800,3.707354914537429,3.708280808198806,-1739.1138690168264
17900,-0.010584744828873305,-0.010132286941771044,-1749.8747062762884
18000,-0.6650588513311592,-0.6667714776883393,-1750.8562122832375
18100,-0.0850884985579777,-0.08578574651720841,-1766.9965510733953
18200,-0.628764927669066,-0.631740382377285,-1773.7091232163398
18300,2.960636905915446,2.962609345681544,-1766.4258685032903
18400,-0.13889962344693063,-0.1387418773919758,-1778.0697927375804
18500,6.231719869299294,6.230637463207841,-1767.9530220911142
18600,2.674049670292343,2.6755132542105247,-1782.1486938450885
18700,0.3671783645784232,0.36827758636790175,-1796.194668092803
18800,3.27971909240824,3.2814570254957496,-1805.1042088208078
18900,2.4107856130496073,2.41246547428297,-1805.7987319673025
19000,-0.016527831966113956,-0.017128478249753862,-1799.1430026970493
19100,0.8911224546806387,0.892626394867046,-1794.9524039197036
19200,-0.23520963423350288,-0.23503988641640822,-1812.300312511431
19300,-0.6028407852995395,-0.6007937491519355,-1816.1473525987778
19400,0.26773809442222873,0.26617094813969183,-1830.620453269305
19500,0.025082563067467294,0.030342421625554002,-1828.3948902857837
19600,-1.2536663225395164,-1.2537533623501862,-1835.9672398837458
19700,0.29985904262870766,0.300027480337719,-1842.989235664406
19800,0.1471391603595186,0.14957349589604313,-1847.2037615361303
19900,-0.12062939939217206,-0.12207352755044024,-1850.6269768206885
20000,-3.265735959095881,-3.2664100263194693,-1861.667936479296
20100,2.775820645309989,2.775214317202734,-1857.7092265174344
20200,-0.01622530995405271,-0.015205269359837835,-1850.2885403846192
20300,0.6995940736335243,0.7006074437990732,-1858.380695851555
20400,2.710864090680862,2.711657133633239,-1844.433121247143
20500,0.4323761102207179,0.43016236159889115,-1839.8480691381715
20600,-0.6699629260640875,-0.6699986673532519,-1853.726336570813
20700,-0.03368810391598133,-0.03171603575551969,-1861.7514042670791
20800,-0.0851453806363032,-0.0842612474371732,-1868.8827009650522
20900,1.6216125450865146,1.6200277073757636,-1875.182655438459
21000,-2.062509485792283,-2.062394442681501,-1888.205744251457
21100,0.8073419884385905,0.8085695870974614,-1885.5246303926335
21200,-0.03497703563931508,-0.034031329990973,-1891.8384406916305
21300,-0.3221680743672283,-0.3236691092108247,-1904.518318772994
21400,-0.14679732838334397,-0.1465454848286947,-1914.0483301354918
21500,1.7677048013976773,1.7693329341174833,-1924.3283901959217
21600,1.243109215557918,1.2438332240972885,-1925.440673563668
21700,-0.011987417830579432,-0.011020082034731576,-1925.5673656800257
21800,0.5287805513244896,0.5299080889016105,-1918.1823190997322
21900,1.5206276674797727,1.5158043082724304,-1921.2459244700024
22000,3.7992907193741168,3.7979267640407675,-1936.736780636077
22100,-4.83461547764601,-4.833251360466958,-1945.8620272757512
22200,0.6077334648344808,0.6104347436969941,-1929.4410235507767
22300,-0.3475982005508323,-0.3463673412337465,-1916.6890916773173
22400,0.2706315807507718,0.26954516900566766,-1920.821455856833
22500,-0.475600486221064,-0.47590414973349,-1930.3112568571783
22600,0.16705147818686167,0.16853489946516734,-1915.5875991159546
22700,-0.08778062041825578,-0.08679825903060624,-1907.0332423690634
22800,-0.48711408798661987,-0.4859243028071006,-1905.9703267493353
22900,3.952592046326056,3.9523578017549865,-1893.7877882068385
23000,-0.6672549388548147,-0.6662257608304446,-1906.0137245910755
23100,-0.04055815601199482,-0.03995668705372262,-1920.429451303306
23200,1.3758219590793055,1.3733100691246,-1921.0267863785928
23300,-1.2416396506593073,-1.2431482660623159,-1927.7042415224805
23400,1.1698273549820997,1.1710856107063201,-1933.3419652819102
23500,0.4441655379375043,0.4457752013545839,-1933.3890318903354
23600,3.0347717800008116,3.0361494885086193,-1918.258409737724
23700,2.379068522653223,2.3785371393204544,-1923.6514557307648
23800,0.2756735478970935,0.276273394969577,-1920.3330415359533
23900,-0.33732397492929506,-0.3360354280197009,-1925.6081855145533
24000,-0.5201165853605632,-0.5199535052158363,-1929.1973442801007
24100,3.3624392391807087,3.364175266918639,-1938.7383587656595
24200,2.5627228995700015,2.5631072548453444,-1933.0289986561374
24300,-2.390560032200979,-2.3922316006190236,-1944.8401102239025
24400,-0.06483747251783906,-0.06437470560756663,-1949.563097940156
24500,0.28504996010528727,0.2841913415819307,-1943.4266188189813
24600,-0.8819753701786717,-0.8845996282251145,-1939.7550804797352
24700,0.14831241359344785,0.14771627010028648,-1942.5043835849838
24800,-0.922825022817131,-0.9233933467151769,-1951.4111122263869
24900,0.3459965391176128,0.34740957997174693,-1952.5799513087888
25000,-0.7830638272125532,-0.7808357014572439,-1956.46357408909
25100,-0.3718108762679702,-0.3736417015929823,-1940.7045872419933
25200,0.2750224047995441,0.2745478953187535,-1941.9859167067286
25300,-2.5241821954617922,-2.5251322890702763,-1950.612162882162
25400,-0.4440048979709912,-0.4438179908565913,-1941.5569993691101
25500,0.07898321091213507,0.0785340294272104,-1941.847369707533
25600,0.5579623532794122,0.5587452611335292,-1946.7349957580554
25700,-0.10734309245778412,-0.10675442779227085,-1949.4828178856576
25800,-0.3497019635162285,-0.35110985654280286,-1960.6968032408045
25900,0.5177395888231945,0.5159561538351313,-1960.651020230409
26000,0.22950923403643483,0.23164634653147465,-1975.6616022870023
26100,0.45465314497692216,0.4545473913227494,-1956.201405012088
26200,-3.815159524812513,-3.8152832697314243,-1967.5850979224585
26300,0.015513367110397904,0.015036335386891283,-1970.9436154772245
26400,0.9539316173930441,0.9526116735557217,-1970.4808937847538
26500,1.2727478485451615,1.2738615535719984,-1954.070408383585
26600,-0.3730016479738539,-0.3727632002468167,-1952.3140274682582
26700,-0.865506098619729,-0.8659760406417635,-1946.3006574449646
26800,4.781216641575325,4.781005937716388,-1946.1693346687255
26900,0.4415419072700167,0.4412967776922984,-1950.2259795325074
27000,-0.7634526624759956,-0.7625409641203832,-1944.6953432854882
27100,-0.24002282492988658,-0.23897785450561876,-1932.92335265241
27200,-0.20135824770491945,-0.20146590276733672,-1927.5495015387814
27300,3.745912264720123,3.7467912758527806,-1935.518529180865
27400,0.0681019660190748,0.0689198133019469,-1958.1440051954944
27500,-2.488934295622482,-2.489703476900045,-1961.5561762551667
27600,-0.4292883728036205,-0.4283779734468041,-1968.7747252122647
27700,0.0947109400360363,0.09319924906860409,-1978.7742396551532
27800,-0.015622116572629671,-0.0037555372198004758,-1997.878002161879
27900,-0.09031635739050022,-0.09078802143376972,-1979.1777676883842
28000,3.9671480470863827,3.967129038560594,-1977.613473791168
28100,-0.5956103767022976,-0.591926854417792,-2010.8594538501081
28200,-0.4459586527815454,-0.44512033173472515,-2017.2788411060221
28300,0.09235299315352449,0.09499389072592282,-2026.8765846012702
28400,-0.23898945955139783,-0.2389527035394436,-2037.7395060495257
28500,-1.087869161888287,-1.0890147452984926,-2021.0851082446854
28600,1.0738495032293114,1.0739626714737482,-2012.1985031465024
28700,3.3609534845623865,3.3621112646986138,-1998.7460899867897
28800,8.267043341436949,8.267384155330577,-1984.9985943446284
28900,-7.873348399603765,-7.87370300152297,-2008.881230673347
29000,1.015769781780566,1.0168790496888434,-1990.7315992588744
29100,-0.7974157596590594,-0.7963918335226141,-1989.1791165058105
29200,-0.78561726810806,-0.786063913105361,-1994.3038678019223
29300,-0.10889021746109583,-0.10712699507440686,-1991.0630477680008
29400,0.09996952777972762,0.11522029864734615,-1991.1357313464985
29500,0.9359263929553546,0.9359193064625241,-1979.0260780721987
29600,-0.6756059546687468,-0.673528411220595,-1979.6450189135485
29700,1.4976365541516408,1.49831366901288,-2003.376143510656
29800,0.8569019929234505,0.8562635466973341,-1994.3746448274362
29900,0.38753243459609954,0.3856754725092257,-2006.2071272603237
30000,-0.00787146968208295,-0.006392277714104679,-2011.325826982497
30100,-0.15488132189613127,-0.1555259358290664,-1974.786855457115
30200,-0.10544169943303722,-0.10463850442031482,-1994.2092573034256
30300,1.37352737347115,1.3712877332654225,-2003.3155471926711
30400,0.46520662344954816,0.4632209473333382,-2007.389891076795
30500,2.952468030674106,2.954787762778438,-2006.3245201882535
30600,-22.623720990314744,-22.627269774521892,-2049.9866127734813
30700,0.3262097312895838,0.32709719834812606,-2027.9457999026088
30800,-0.08872824704211038,-0.08874773694720185,-2034.0987767123097
30900,-0.0319365321893428,-0.033642849166324824,-2032.9635051036662
31000,-4.760700816175288,-4.762732428253756,-2035.1417558336848
31100,-1.1519817999168929,-1.1517364171306474,-2020.7725647242398
31200,-0.0850887519564407,-0.08492298489698993,-2017.472747504873
31300,2.894665800358489,2.894545777321849,-2017.5306576632838
31400,-0.05977351596656771,-0.06333924491939923,-2021.9133602924712
31500,0.07645994021651796,0.07662515965495156,-2027.490669467743
31600,2.994921809242703,2.99647846261862,-2024.4675064383396
31700,0.8908526634976377,0.8913338102538328,-2023.2486437399486
31800,-0.21163448852231337,-0.21073795637557882,-2026.4176190164114
31900,-0.23056012224967873,-0.23096080982196956,-2042.6245044825093
32000,1.2960656381837696,1.29591006126083,-2039.6354861140896
32100,-0.16110186658850495,-0.15990574030974095,-2044.30782722788
32200,-0.022288897600788525,-0.02194061180298799,-2051.1185326913624
32300,-0.09358603681706208,-0.09613100063424632,-2041.5657955170727
32400,0.5793652776749432,0.5772960879504305,-2032.4263510722667
32500,0.6672496568845807,0.6682158836211946,-2031.2074262103067
32600,1.2532504941623326,1.2554068463875456,-2030.211481636786
32700,0.08743920741398786,0.08610528304686699,-2020.647933419541
32800,1.6078580673669836,1.607849989619898,-2019.8470037336035
32900,-0.30888166548046114,-0.3087870217749696,-2033.1748663619014
33000,0.2112303988214196,0.21502116812823097,-2032.2712648266481
33100,-0.07436960666552339,-0.07356899238059286,-2029.0051996655186
33200,-1.7488764958261092,-1.7497253352280668,-2028.4595022608883
33300,5.473212696507735,5.475598003417766,-2039.7495522309323
33400,-0.11309823431013115,-0.1129443056668813,-2039.0852102511171
33500,0.2765325662299059,0.27560938095365206,-2029.92876763002
33600,-0.1157310446428288,-0.11570513111087961,-2031.742764820002
33700,0.27522266531024736,0.2726720395789463,-2016.0893865162816
33800,0.27158093208853085,0.27122464450347306,-2002.4893890796131
33900,0.9288059671564973,0.9289666671209164,-2001.4135400851176
34000,0.04368338622026981,0.04474161418615137,-1994.108966483829
34100,-0.17065083652857663,-0.17066137999661662,-1991.9508312672858
34200,0.4698217643225944,0.47125255813258704,-1990.8603440701677
34300,1.5487968486065895,1.5483114868601004,-1997.6139020585777
34400,-1.093667614287576,-1.0930789090002357,-2007.0020340173262
34500,-6.2865379149505065,-6.285933082976612,-2016.8839300022553
34600,1.0283251495748298,1.0285489084605186,-2017.8065509272835
34700,1.1305162401745041,1.1303307529796185,-2031.6656005111881
34800,0.9186567286855583,0.9185148828576987,-2030.205070713895
34900,0.3375212614973335,0.335701012373354,-2037.0176102015423
35000,-5.0614292045163884e-5,-0.0007089863850572132,-2044.201565353385
35100,0.015993503416895344,0.014916583762797123,-2052.5762597843873
35200,0.05725811028722641,0.05931735654607753,-2055.107510682998
35300,-5.092012104887432,-5.091648434790466,-2056.951479602708
35400,1.4053432155084136,1.4044570421651659,-2057.1898814876013
35500,-0.7373050495212162,-0.73408781739902,-2065.6272416734473
35600,2.584288440933934,2.58676689504696,-2075.3208881519326
35700,-0.6374819500142623,-0.6365184335807643,-2078.5135461598484
35800,-0.21279259502343117,-0.21245561764300988,-2076.7404563878376
35900,-0.27596141733076784,-0.2763973975351537,-2060.4559400619355
36000,-0.3264980818655491,-0.3264191801333398,-2058.329085649493
36100,0.0996870769691665,0.09949548464764194,-2062.4636219540666
36200,0.1729473026038232,0.17129680315483573,-2040.3762266404706
36300,-0.34340476109703305,-0.34457576861153894,-2055.3910470092324
36400,-0.022722480163318532,-0.02046772611860409,-2046.7217823480576
36500,-0.39329351918107636,-0.3926040159466071,-2049.2486939089877
36600,-0.07178919168776704,-0.07166634578508575,-2039.2059683975283
36700,-0.6620787569243465,-0.6620381626789521,-2034.843719552977
36800,-9.298159425626325,-9.301835672065426,-2059.842316751222
36900,0.4385088256183687,0.4371391749015433,-2062.727035366738
37000,0.6350382346891217,0.635844814331501,-2084.0194296801233
37100,0.035631699668273766,0.034585471298583546,-2085.9689904631323
37200,4.0632310466797,4.062877818474074,-2077.7851292471314
37300,-0.10241393423471112,-0.10275336545451502,-2071.5751137795764
37400,0.9885141795634604,0.9873905332182366,-2074.534846638593
37500,1.5680670702849184,1.569840268387663,-2081.533254556916
37600,0.058080735293871276,0.059128611639002855,-2084.5017045132813
37700,-0.03826803625090885,-0.03714795474749662,-2073.9351615560245
37800,0.32006488890486406,0.32046972591947426,-2075.9314829785476
37900,0.3983505662092927,0.3996038315190905,-2081.823293460744
38000,-2.220266995203757,-2.2203364525717606,-2101.082388620164
38100,-0.10512732523338514,-0.10496977336919287,-2103.2049363716883
38200,0.474079930134242,0.4737291088890185,-2109.5583709059856
38300,-0.22617959860080808,-0.22577538966620697,-2120.9663783091305
38400,2.4660842161049263,2.4634073167654513,-2110.320620820821
38500,0.40176944705138284,0.4022706346124686,-2104.5602441769493
38600,0.32989546585421375,0.33053963986621293,-2123.6452215069767
38700,0.11448081446880781,0.11505256052975636,-2115.439495061153
38800,0.1860262940202727,0.18659370724268598,-2086.938748112429
38900,0.29869380204182355,0.2993886482343524,-2081.784305560602
39000,2.3742991136508094,2.3753509618620865,-2085.2514065288533
39100,0.32407347482281246,0.32515961935834126,-2097.948020325151
39200,0.0641328020296548,0.0652125587754042,-2098.947425262567
39300,0.40053274280282575,0.4003369725421392,-2105.2475487859456
39400,1.657425704307362,1.6592029246266538,-2103.82692068976
39500,2.065674926680471,2.0666444496378547,-2104.5048769697173
39600,-0.08589246316614528,-0.08530722024340053,-2119.8395184584583
39700,0.860040685049087,0.8604995672609401,-2126.0895033021293
39800,0.3230551002356514,0.32223842685562365,-2119.683261809298
39900,0.12120362301859455,0.11954542614859923,-2107.6276047625443
40000,0.17667483857751645,0.17762959503187603,-2094.1860845049955
40100,-0.6454389376757333,-0.6459256557311486,-2097.6222098092917
40200,-2.072362927531491,-2.072402394117007,-2095.95485959851
40300,0.9797236206110643,0.9781750747266644,-2118.5716888441675
40400,-0.08994056732779188,-0.08763642258392161,-2109.3575431050576
40500,0.004030035788827262,0.004326549086425186,-2101.983386274827
40600,3.853890411530244,3.8556501980434246,-2115.0199181535836
40700,2.794357330715932,2.795997879080069,-2114.324597790477
40800,-2.3307229976549193,-2.3309105264161074,-2112.2805671452475
40900,-0.13859072585298107,-0.14407293368906376,-2101.525815703646
41000,0.6245287123177422,0.625672779547769,-2123.3570623530068
41100,1.9797459727970035,1.9814406657100485,-2115.4762175916535
41200,1.4559707418030627,1.4559988471477012,-2108.8715253104456
41300,1.4264680832906456,1.4256765957451023,-2118.3762801234034
41400,0.6989172752505798,0.6987801499997337,-2117.411436736551
41500,0.10444559965096663,0.10365101042569354,-2127.414158580777
41600,-1.4459292380912903,-1.4476897444683956,-2122.8384137627095
41700,-1.0861991581380237,-1.0895371108187752,-2139.5101998705018
41800,-3.229545492500129,-3.229791770968058,-2142.746834237089
41900,-0.6739984886086724,-0.6756320058763985,-2148.2414406333946
42000,0.13770649169374144,0.13791342237442225,-2149.710533148223
42100,-0.14561642704686642,-0.1463129750843609,-2146.678915746717
42200,-0.24696374072842822,-0.24598030697242684,-2143.366776610778
42300,0.8981948226838916,0.898838401515536,-2143.7226530888056
42400,-0.47337949726985346,-0.4738813278318892,-2133.3815103311586
42500,1.4772017753900724,1.4779475027325908,-2129.262833255785
42600,-0.29339454941035203,-0.29401029386887395,-2141.2978051340833
42700,2.725359100307505,2.727320643088306,-2153.5620402801437
42800,0.04186494516929901,0.04423347277918167,-2143.259248715322
42900,0.2896891510825243,0.2924604917707589,-2139.89172851968
43000,0.20962427566499925,0.20906616693639798,-2148.7658935090353
43100,0.6508157125457961,0.6520495739733955,-2159.3305120356313
43200,0.10085261869467985,0.09998317106191182,-2139.2342854751914
43300,0.14886787890996855,0.15129874722833508,-2137.6531914238476
43400,-0.016776392202155672,-0.017583242595199465,-2149.642521291652
43500,-0.8287988651104637,-0.8301488959500111,-2145.43189656577
43600,0.23753290985239925,0.23765527582080084,-2145.285573080622
43700,-0.05461988448088542,-0.05589803424713332,-2148.2267714930585
43800,0.20019660145753757,0.20108696431067824,-2136.188202995985
43900,-0.3113420271503482,-0.3098092269412569,-2139.761724960226
44000,0.07425610822197799,0.0765884325366791,-2136.362317584313
44100,0.03043096884897585,0.030602653433220103,-2134.540013842415
44200,-1.8845650160873941,-1.885128112573502,-2120.4622480196144
44300,0.18882173009032893,0.1894807191487193,-2118.716303587012
44400,-0.11058366212445798,-0.11138637756639481,-2132.766052996645
44500,1.2467237261035091,1.2464230996689412,-2131.8230919859525
44600,-0.08180358237351329,-0.08249017854687185,-2131.4042617928453
44700,-0.4584334110940187,-0.46049606180484903,-2123.9579850360233
