step_n,E_lj,E_elec,E_total
23100,17.572665992744817,-1924.882716845256,-1907.3100508525113
23200,17.263055491444277,-1926.8246348307623,-1909.561579339318
23300,17.10293380263214,-1932.1131188134027,-1915.0101850107706
23400,25.085022988303443,-1938.832530509941,-1913.7475075216375
23500,23.477272426826403,-1937.662267518242,-1914.1849950914157
23600,20.233108150680845,-1925.5125568037406,-1905.2794486530597
23700,15.295707092084715,-1930.2053962943598,-1914.909689202275
23800,19.937465618099683,-1924.3856419149652,-1904.4481762968655
23900,19.66616135103727,-1929.6149449063853,-1909.948783555348
24000,21.88752811767868,-1933.1918481998453,-1911.3043200821667
24100,16.92474040078741,-1946.0812769822696,-1929.1565365814822
24200,13.289328898423616,-1939.5406695671395,-1926.2513406687158
24300,12.492941700134505,-1948.7705926259246,-1936.27765092579
24400,11.259993299928478,-1953.229376989796,-1941.9693836898675
24500,13.89572852474205,-1946.974395349406,-1933.078666824664
24600,8.577598811254116,-1943.3518516303504,-1934.7742528190963
24700,8.168427345434619,-1946.0911489588636,-1937.922721613429
24800,6.5102847008988745,-1955.023803019969,-1948.51351831907
24900,10.17108839435946,-1954.9947174376748,-1944.8236290433153
25000,16.808546156378476,-1956.323556653518,-1939.5150104971394
25100,16.15371004177714,-1940.5389446169563,-1924.385234575179
25200,18.53773792524686,-1941.7779002139143,-1923.2401622886675
25300,13.090641018513343,-1950.374233406633,-1937.2835923881196
25400,12.522028727198245,-1941.2936400566266,-1928.7716113294284
25500,13.90806204024782,-1941.5798346080007,-1927.671772567753
25600,8.55558293851244,-1946.4422702712877,-1937.8866873327752
25700,5.5808935754378,-1949.1659982142917,-1943.5851046388539
25800,11.730715105737294,-1960.3847157949479,-1948.6540006892105
25900,6.753955939888758,-1960.8205755761426,-1954.0666196362538
26000,4.087349991887277,-1975.529675587034,-1971.4423255951467
26100,3.466498812752856,-1955.7986404615115,-1952.3321416487586
26200,5.952434478821129,-1967.1190896738094,-1961.1666551949884
26300,0.5723669393019057,-1970.4023341923441,-1969.8299672530422
26400,-0.5085705212438278,-1970.8094968332537,-1971.3180673544975
26500,1.772578603505866,-1953.438141642287,-1951.665563038781
26600,0.497873863229464,-1951.6489133223035,-1951.1510394590741
26700,0.8850980694732006,-1945.5888881547103,-1944.7037900852372
26800,1.1665129729363795,-1950.2535735797578,-1949.0870606068215
26900,0.5021253035696305,-1949.4998665862477,-1948.9977412826781
27000,1.427065378495565,-1943.1625064299878,-1941.7354410514922
27100,1.4421005659485604,-1932.0718347328766,-1930.629734166928
27200,-0.3754519259067278,-1926.6715914593992,-1927.0470433853059
27300,11.373281956533319,-1938.3909524952194,-1927.0176705386862
27400,10.918065495347664,-1957.2296474424434,-1946.3115819470956
27500,11.436843672907447,-1960.013630814851,-1948.5767871419437
27600,15.083529750742628,-1967.204779267697,-1952.1212495169543
27700,17.55917305201625,-1977.180448150772,-1959.6212750987559
27800,16.594690924919536,-1996.2266249595348,-1979.6319340346151
27900,14.416206121500183,-1975.7133946512774,-1961.2971885297773
28000,16.10049917595385,-1978.0512923337606,-1961.9507931578066
28100,16.3236507254373,-2007.286711672317,-1990.9630609468798
28200,12.580003455825638,-2013.6777448387136,-2001.097741382888
28300,21.519631652756956,-2023.344293476188,-2001.8246618234311
28400,21.95213851311378,-2034.1145172182014,-2012.1623787050876
28500,22.702764660008086,-2017.4315464182946,-1994.7287817582865
28600,23.641665276848933,-2008.397712505672,-1984.756047228823
28700,25.573078459757415,-1997.9154365468626,-1972.3423580871051
28800,17.170882635333758,-1989.0650249752844,-1971.8941423399506
28900,32.6899690273647,-1996.7952402466417,-1964.105271219277
29000,23.539191021076117,-1987.373949679071,-1963.834758657995
29100,19.21764180182574,-1984.767401942162,-1965.5497601403363
29200,18.392652330163415,-1989.8553573312568,-1971.4627050010934
29300,17.85252723860294,-1986.5782570407373,-1968.7257298021343
29400,16.933008745983038,-1986.596148390613,-1969.66313964463
29500,14.126440623969502,-1974.4457581410545,-1960.319317517085
29600,12.27267073932833,-1974.8841591738862,-1962.611488434558
29700,19.307586085025598,-1998.285653759724,-1978.9780676746984
29800,10.693951422359582,-1990.1331802696068,-1979.4392288472473
29900,9.708509865660563,-2001.4758177051158,-1991.7673078394553
30000,12.762973196506673,-2011.1814587705844,-1998.4184855740777
30100,10.48868619875262,-1974.6372520209777,-1964.148565822225
30200,11.03687384112351,-1994.0372670215286,-1983.0003931804051
30300,9.667517740937445,-2003.1381964452341,-1993.4706787042967
