step_n,dE_pme,dE_pdmk,E_pme
106000,2.065587249263808,2.0564686557974396,-141449.50415237003
107000,0.25604680185024487,0.2590451627367699,-141708.10017516062
108000,100.37918148354439,100.34441561171491,-141837.9447580085
109000,0.18283923398036264,0.17847463268397865,-142133.28931246593
110000,-0.7568860931404991,-0.7527881235011831,-142278.91190800042
111000,-1.5257439492137577,-1.5189183170402458,-142563.8203426404
112000,-17.093953810773588,-17.089220694983215,-142956.9015558243
113000,0.018430154914576048,0.01849779677891314,-143090.0367856448
114000,-0.13767743774675165,-0.13692531210487613,-143399.04668332313
115000,-0.09243869198312098,-0.09793850645418242,-143494.61622050384
116000,0.9762712013474077,0.9819463430081965,-143628.28315473621
117000,-0.7913630677392569,-0.7416889156329048,-143671.5769809219
118000,-0.02931016795507623,-0.025765206963621813,-143752.886860532
119000,0.5250161166005324,0.5172339509574175,-143959.02104464747
120000,5.562492721486802,5.562171642757,-144194.96282263863
121000,-26.817841781221738,-26.820441748381242,-144395.17801876078
122000,0.4059505540101378,0.402367655997615,-144523.4185606062
123000,4.329462134578685,4.362099908679299,-144717.10394213055
124000,0.04126450895194429,0.04242334420812741,-144944.5322665626
125000,-0.06174039376569637,-0.05937708417865283,-145123.20077451802
126000,-0.05689189458774099,-0.06280823273297816,-145262.09050304297
127000,0.07347836522750557,0.07787262707766801,-145409.67847477476
128000,-1.3024870987009636,-1.3032969989655507,-145595.21683400593
129000,-0.005678124380552231,-0.005093950983404243,-145784.5918856142
130000,-0.2939417280810085,-0.29387132052298554,-146002.27011536167
131000,-0.09830620363045571,-0.09842397393423588,-146165.42665356438
132000,-2.308758076219489,-2.361453812946365,-146299.72179025126
133000,-15.395607971475668,-15.3892306455981,-146513.04575176354
134000,-0.0900590699473751,-0.0926229413034737,-146584.66914285635
135000,-1.0293700548316624,-1.0302926462204596,-146698.49601440996
136000,0.17460535808709296,0.17927649047046776,-146937.05962513536
137000,27.170306367134167,27.17105637971899,-146834.9512255553
138000,-1.8699569772581581,-1.8707179514143562,-146967.0445328027
139000,-13.607460477885274,-13.590473773946064,-147134.8372708519
140000,-0.3672979326213986,-0.3660022525102459,-147229.89985524962
141000,23.640794015697615,23.63690646761729,-147289.0406222024
142000,1.8030144436648197,1.8154090518588484,-147308.08115973964
143000,-0.04134904434988543,-0.040028683739529815,-147352.75106814466
144000,0.9803946457241902,0.9798716721603298,-147494.94102373836
145000,-3.627500059929331,-3.6358542934679243,-147719.1920066047
146000,0.2030169248154465,0.20395668350830592,-147792.85814467754
147000,-281.80913756602325,-281.80978770120873,-148157.58261483914
148000,1.2848181423701375,1.2888909494587506,-147979.29872602786
149000,-234.916209280066,-234.8279956794218,-148222.11866420656
150000,-0.2050528453411952,-0.20042044709689275,-148121.5265549522
151000,0.07162014992637701,0.08382936575104319,-148244.92638334716
152000,-1.6174595061950934,-1.6158486617635284,-148409.0383335956
153000,0.013621053579869017,-0.0020663582923311926,-148509.41226411742
154000,19.382687147602287,19.381297244766802,-148611.64931162496
155000,-0.10749196479896098,-0.11231059217374019,-148685.04644630058
156000,-3.6546408959953633,-3.665341416644772,-148714.07979653307
157000,0.272346897955458,0.28909135597425756,-148784.39161626826
158000,1.4610763655602819,1.4525937083997162,-148910.5490756518
159000,-0.258774441790077,-0.26705018005146386,-148920.8112194231
160000,-0.3203506275211853,-0.3250703894928955,-149021.28050683747
161000,3.059996484454256,3.0611359485503966,-149067.8647902526
162000,-31.811847019343112,-31.798405612896453,-149147.24387493386
163000,230.05783353534017,230.05342315357214,-148901.66773436056
164000,0.01592168743675765,0.019596732689355065,-149204.07217982406
165000,1.5919463169707961,1.5926229760687416,-149243.6401337957
166000,4.872283163908329,4.884043932377246,-149298.65107062992
167000,-29.604254366017642,-29.581641351448223,-149341.98526652314
168000,-0.17499640941641548,-0.17116606827847794,-149327.20528596264
169000,-1.5373490324685923,-1.5510472795498091,-149485.41736575248
170000,-4.654765570708704,-4.651386684060611,-149596.49228313344
171000,295.3244827146448,295.28521984793275,-149332.65331215315
172000,3.3835199651344277,3.3818242561644394,-149677.7866480225
173000,-8.517728724711215,-8.51382615560849,-149694.07297305283
174000,0.717250367350933,0.7229122939045568,-149694.26950306585
175000,2.2867556108915297,2.285972323958148,-149788.3054672609
176000,-0.20429501537375497,-0.1887347952048472,-149864.48964552692
177000,-0.04266921693021623,-0.0448345384094204,-149909.43836527833
178000,-6.102724277878719,-6.091222330582218,-149979.7226224828
179000,2.821173238529825,2.8270469911627356,-150046.34840274908
180000,1.0693649451170837,1.0752549805197276,-150042.04960109433
181000,-0.021198628997714256,-0.018579267173023214,-150141.76691481948
182000,-0.047178012865421295,-0.044894886062008844,-150180.07977801008
183000,0.20887708570126984,0.2102813204418787,-150223.33677845003
184000,52.41037916317734,52.39814373864019,-150213.94969474
185000,0.41765761001196616,0.4175097272969103,-150326.81635838136
186000,-0.3975142444089471,-0.3987994275897497,-150367.41297692174
187000,-0.056598849982256144,-0.05287893976059878,-150421.32218014306
188000,-0.017489398286220037,-0.018023519254530718,-150455.59285382432
189000,-0.012494039245134269,-0.012947136800089689,-150467.5588787593
190000,0.8295796379092348,0.8400350284216503,-150466.50658447345
191000,-1.422302564093658,-1.4227179541910238,-150428.00449083533
192000,-87.664337934238,-87.61484093905104,-150575.2561267775
193000,1.633705762770367,1.6466291178222054,-150489.71812917813
194000,-1.2153056488001945,-1.2167161351408493,-150525.1939050398
195000,-71.12002076609943,-71.10995760576387,-150614.337821211
196000,0.39984115636934986,0.3996140658306466,-150549.7286789175
197000,2.68165752843179,2.6833729674419287,-150607.4118708801
198000,-13.155624364791391,-13.150709226027839,-150607.71354356283
199000,-0.04418400870510694,-0.04540883973667111,-150640.21906991373
200000,-346.34812814272925,-346.34311345852785,-151037.1936437022
201000,64.88045862729261,64.85424738573721,-150704.4487981157
202000,-0.821165876001158,-0.8225737155100296,-150816.2546476818
203000,-0.3137148201672497,-0.31001462507791666,-150824.76758968615
204000,0.1041713014268296,0.1074262403632208,-150923.68651224588
205000,-0.00811679996963324,-0.0061571465565044775,-150972.10377338305
206000,-2.081982023781662,-2.0777413534398934,-151155.6348599458
207000,45.3578028286474,45.35790911658341,-151132.44867834833
208000,0.0920356298110278,0.09558533699225871,-151249.96741596813
209000,0.003922408547411702,0.26668055579636263,-151290.37220236022
210000,0.9648244730347999,0.9649869260625243,-151261.48905487606
211000,-3.422930365450966,-3.4222449869781144,-151425.6061940349
212000,18.087204695902436,18.07311440236881,-151484.68626002813
213000,-0.009354042936095168,-0.007534823251982538,-151607.9782000484
214000,2.5125951512547693,2.5219708660222437,-151575.5073638898
215000,0.06188647902125839,0.060280710567002814,-151568.96400781296
216000,-0.4564151252962353,-0.4555743748148501,-151663.8341615679
217000,0.6247723240881093,0.620402408555647,-151771.8473771789
218000,-0.2784061551237843,-0.2845332663851771,-151781.55267302485
219000,-12.713821191431581,-12.71284716838188,-151764.0988928649
220000,2.937111145487505,2.9347851819731554,-151810.31009930247
221000,1.8939941589003984,1.892704304012017,-151783.3343041923
222000,0.35895438438798166,0.3561036504623127,-151847.4470649159
223000,0.014342449851469256,0.014819570745510002,-151893.3162313707
224000,0.6446580973215921,0.6543287864582922,-151937.1983485823
225000,7.1945485460952465,7.211671487336175,-151882.28146626847
226000,-0.37204957494596946,-0.36600703137363005,-151896.59569311296
227000,0.3478142578222152,0.3540288580276368,-151977.60884675058
228000,8.743723306531287,8.743626470912657,-152025.82692578677
229000,-0.036673926589560944,-0.050537807087392174,-152047.6509563546
230000,-2.942620339107126,-2.939572549776235,-152070.3381678735
231000,-0.07630348871460062,-0.07681975037378615,-152159.04352128418
232000,-0.41711549122897656,-0.4203210546329764,-152192.08670706683
233000,2.4280188100832274,2.4210173963607753,-152203.04502361274
234000,170.07439199195076,170.06475362652824,-152075.23005423564
235000,-0.45291246179470396,-0.4471939504350277,-152244.04489595525
236000,0.08514980971729912,0.09801615817549819,-152332.0484093826
237000,-0.06046738161116563,-0.0591163606742972,-152331.51311474844
238000,26.67193976301432,26.668606207328793,-152351.52531405506
239000,7.214850089156218,7.207895778239566,-152358.74129310093
240000,-0.04341721344243027,-0.04191249321248073,-152417.4020154
241000,1.4366373821820364,1.426160671714529,-152407.09178575192
242000,-230.2290632227098,-230.2074561316951,-152662.10959521192
243000,1.151707278505722,1.1516124531290255,-152410.31779784543
244000,-0.12897826911293597,-0.14061954911972901,-152441.34671375
245000,0.4665432840378104,0.4657357956454799,-152428.72040826752
246000,-0.1745234907256267,-0.17181291819317981,-152386.24315426545
247000,-75.24377268434553,-75.20179160234869,-152505.67810782866
248000,11.316239443796118,11.313523434742573,-152427.83783814366
249000,-1.346025539838023,-1.3454197552076974,-152458.26030857067
250000,0.010104362703907188,0.012717520209660339,-152504.84339590016
251000,-0.1920168944084403,-0.19630269271867723,-152485.4687766244
252000,-0.1111491898429202,-0.11171337684446743,-152413.03249248673
253000,0.21406128317096612,0.2187104886392356,-152361.8814484748
254000,0.028013114529554566,0.026264890570759692,-152402.52752928357
255000,244.35635372447422,244.33608832725164,-152203.64156491242
256000,36.87091882963807,36.85673111363705,-152438.71470203076
257000,-0.10042123278456377,-0.10544494885645257,-152504.15809121655
258000,124.89962024620048,124.85137389368344,-152377.37862408155
259000,-0.3235709145123661,-0.31572983709664304,-152585.73336515122
260000,0.011665007864456536,0.012872727706206219,-152581.28243636442
261000,51.618543839330954,51.606368383376875,-152527.7868988599
262000,0.28077625873231066,0.2753480051516668,-152601.13294245987
263000,-54.54852540081681,-54.51427334885042,-152702.32617099627
264000,-0.161663722800705,-0.16126947016305937,-152643.63210000368
265000,-7.826786801206797,-7.819141982200089,-152723.01634111447
266000,-353.19579369435866,-353.2360950172056,-153044.07335582282
267000,0.41988940777841155,0.42571647829219,-152724.31750702413
268000,1.4222543623376573,1.4236624836893197,-152702.46409377182
269000,7.849391314808539,7.846529053120302,-152749.40001050124
270000,0.004704692032213587,0.0021159135711400186,-152731.97691660764
271000,-0.3808174590992033,-0.38576289636175276,-152753.59790173528
272000,-33.279875286749544,-33.24891309188527,-152797.67534709338
273000,0.04454283279491186,0.05083179302523782,-152729.50213200497
274000,19.967322941357835,19.975940657349376,-152668.13418660444
275000,1.3726939371884304,1.3739018109226788,-152666.26533279353
276000,40.94943183415557,40.92150786420023,-152677.55423422088
277000,-0.17321371585185558,-0.17214731438971378,-152717.61147213104
278000,37.04220862315241,37.03391442317328,-152636.77397277037
279000,0.2705492549407935,0.2711551999273363,-152723.232249364
280000,-0.8086065259857407,-0.7246909146831622,-152782.83401980472
281000,-0.1448165791642436,-0.14247464568709542,-152739.98555080246
282000,-17.220877345399693,-17.20602002393148,-152737.5958779603
283000,0.08284483125274211,0.08462438131796851,-152781.98989341443
284000,0.3675351310694047,0.35851655325300696,-152753.93526590316
285000,4.012941961311588,4.014544211411803,-152719.79390942407
286000,0.5905607332018722,0.5910256508969736,-152742.6079895968
287000,1.3947128187688138,1.4006435314280952,-152736.72496880818
288000,-33.27017460393916,-33.26783137801341,-152712.42548297485
289000,0.2916687893460497,0.2932422916826724,-152759.14769238868
290000,-0.6712500311527841,-0.671697290741883,-152718.86996330874
291000,-0.19047177119263614,-0.2027162863914185,-152724.24755420873
292000,-3.15761153115988,-3.1510643809153986,-152751.64121043822
293000,-0.5844153616270904,-0.5699816138737526,-152807.67808084065
294000,56.067194788422775,56.0336811263887,-152761.37097165134
295000,0.004058803805595758,0.004585983999360074,-152810.79333691127
296000,0.6166548295742811,0.6264959471307026,-152797.56594967082
297000,-0.23247208776264106,-0.23660128326173627,-152751.2371813902
298000,-0.03523364955127311,-0.033556267752631014,-152740.0419076098
299000,-7.196591927583572,-7.197922364863021,-152740.08484130958
300000,17.2217810528792,17.218660385075058,-152787.03267143483
301000,0.047211024636881885,0.04499433042275808,-152850.86582513436
302000,-0.726639842390674,-0.7311526201240883,-152909.74372260703
303000,0.3273076951056052,0.32625578053108173,-152884.46480153792
304000,102.70683839689676,102.67755702465156,-152791.40099416344
305000,-18.00394421500841,-17.99317808988371,-152990.22640056084
306000,0.06672180547547125,0.06485942635655571,-152934.49183385502
307000,-0.48946117066569594,-0.4884508483339601,-152962.32595896293
308000,-0.5615323009666053,-0.559779707739452,-153036.6205791644
309000,18.24855046304637,18.24121910660053,-152995.77754845828
310000,0.14930561520368185,0.15183810746155854,-153026.1212059423
311000,4.568388099603592,4.570306922603563,-153046.8862756176
312000,0.7818713680151829,0.7840151691490586,-153080.1156744989
313000,28.30066787018741,28.294495944083433,-153088.01681980814
314000,177.42358872881175,177.42931305217024,-152974.30530915165
315000,182.62999654169127,182.55440554305758,-153041.57643876754
316000,-15.53822576685259,-15.524492066104873,-153239.9981835248
317000,100.28793480475737,100.28605581437492,-153142.20660297282
318000,7.1043907254402505,7.102336717168664,-153360.97382510704
319000,-0.16838508114016967,-0.1605900728477373,-153449.23247498824
320000,-0.4146635319049337,-0.43402662604091236,-153453.2650743008
321000,3.934451086346341,3.952488543776223,-153446.56300860003
322000,0.013370441347085546,0.01642100388277909,-153383.58084516224
323000,61.87674307603091,61.86471439381496,-153392.11639102956
324000,125.6466804555012,125.6571145581412,-153366.53615946334
325000,-0.22218107347620444,-0.22484566334516115,-153482.7011138618
326000,-54.18904501331123,-54.18587979951479,-153535.4960166517
327000,112.65972598422721,112.61646138022688,-153424.33302590327
328000,-0.25472316463021605,-0.25480181460676016,-153510.3945590412
329000,-0.4125010364112405,-0.40430183561063826,-153530.53690276612
330000,4.34000400930854,4.336219287472458,-153539.80055615774
331000,-7.324808130742669,-7.326810716661632,-153529.50963087485
332000,152.21713741669242,152.20860677477327,-153321.79140916915
333000,-1.6482793310536163,-1.6491805604668845,-153484.7838254475
334000,80.85429751979818,80.81992484909316,-153371.80047424923
335000,-0.11299189492626872,-0.11241998402287046,-153466.25007367923
336000,0.2863755895935256,0.2883819521138828,-153421.67424528472
337000,-0.39609223447844805,-0.3967805626672544,-153394.57768494062
338000,0.49944566207368885,0.5011877106439818,-153523.7630477415
339000,-47.56691680424959,-47.549594199033336,-153564.80701646925
340000,-0.04080280051069933,-0.036831659491696145,-153494.05511287547
341000,0.4470730325021948,0.43792121556391594,-153490.4673789578
342000,31.97278066935603,31.972482538349972,-153388.2902272984
343000,-0.6653298336334282,-0.6614261450341943,-153383.4514883903
344000,1.9570341592483915,1.9637107060833714,-153375.9975416771
345000,-0.6313646854868843,-0.6313280033175352,-153309.61629308487
346000,5.950401459316795,5.951331396817934,-153334.10737050776
347000,-0.28681077303711966,-0.2855243279697839,-153320.83941479708
348000,-10.148696191578658,-10.144743955698234,-153376.51763405846
349000,0.31841987733543514,0.322388677885631,-153341.8066186046
350000,0.07517923627256957,0.0735785532431749,-153373.5602544442
351000,-3.2074344606769873,-3.209024697358232,-153402.22483691105
352000,-38.90748941531413,-38.87275992019904,-153461.87873377767
353000,-0.009405168736929013,-0.0024701801424652395,-153374.9702866329
354000,-0.2443316511436291,-0.25110445017451094,-153365.72118479444
355000,12.003511719025662,11.99622479033748,-153367.01524699648
356000,1.1996203571320723,1.1741246132134615,-153335.45293140423
357000,-0.10747136137185656,-0.10635803560658334,-153416.1230385469
358000,122.47544166602216,122.4679377141854,-153346.5204834963
359000,-0.011279591635568147,-0.009968840001724062,-153501.34475042767
360000,0.7646980782975814,0.7544499829923494,-153529.62120479552
361000,0.045310343827792914,0.03821772825735715,-153555.70462705372
362000,-0.13248329858538396,-0.14436182337957523,-153563.37301338944
363000,60.8764402487062,60.844611544015095,-153516.16784273006
364000,0.29922367600288435,0.300615047628032,-153631.75814481193
365000,0.24439006090885684,0.24381490277919757,-153584.6894800243
366000,0.11913572490135237,0.12007019084403182,-153581.67477154313
367000,32.3005725684829,32.301459541186496,-153525.77077167347
368000,-0.36113517427136704,-0.3623164744459367,-153573.0443093165
369000,37.140376639263636,37.12730598581934,-153555.42040294825
370000,0.10733779022612913,0.10886739271060188,-153706.8672522732
371000,112.63383072820996,112.59086830580483,-153620.1045088403
372000,0.19473575249193636,0.2015000410581093,-153767.35970308835
373000,-67.92240042464522,-67.9046239079774,-153885.87258361868
374000,-1.1562701783643092,-1.1543807435770794,-153769.2912467585
375000,4.029902305828716,4.033073660724705,-153771.72457288494
376000,0.00232717060175849,0.0028507651329200715,-153759.87565902388
377000,-0.04556785143506813,-0.038963174031144736,-153767.81126684847
378000,-0.08138734508551088,-0.07955217930912725,-153686.928863923
379000,-0.42539317959063877,-0.42999816750738656,-153686.02606050114
380000,1.1018480618089501,1.0993521299822788,-153637.97779680928
381000,95.46870128428108,95.4793824261775,-153561.3578325142
382000,7.911495261972877,7.90410628516406,-153654.47355707508
383000,-0.5653668785958234,-0.574220643413052,-153700.72409948925
384000,16.284613335417802,16.283952563339124,-153643.67674009473
385000,-0.28385646327657127,-0.28381978714596856,-153617.15791384457
386000,-0.07975815340346597,-0.073378163241341,-153578.604224243
387000,-2.888511189549463,-2.891569165204767,-153549.67314008682
388000,-0.8902121871407481,-0.8919235527551346,-153499.20290948395
389000,-90.02943894682882,-89.99977779716117,-153661.8781016432
390000,0.08549175746877262,0.08692604867939077,-153609.22786829266
391000,-7.275824764150079,-7.257391749172993,-153498.83576940506
392000,0.10581760520173837,0.1074125929383954,-153457.7687496368
393000,0.003074295571593789,0.003297565522853527,-153510.87022060133
394000,-0.21975385472699654,-0.21258861009710248,-153555.62644000378
395000,0.05969830931212149,0.057017612238777916,-153523.92562011012
396000,21.750566741279638,21.749440686829992,-153517.4350931199
397000,0.7080645500185688,0.7076082884135393,-153613.39282264313
398000,-38.419300965796,-38.41140797121592,-153655.1333884998
399000,-68.70673470766366,-68.67384327097348,-153670.5709092886
400000,0.9240266253136505,0.9188599257812925,-153593.3184980593
401000,-0.41080525796788603,-0.4180063094515156,-153690.06675160103
402000,-0.6411689174197758,-0.633363703682739,-153681.96710241676
403000,-54.77982778837512,-54.73696470501345,-153720.85050921675
404000,0.05764354711805325,0.05916130534876722,-153683.40064856992
405000,2.6511842378643578,2.648679923653983,-153634.86446797085
406000,-1.3545320723091108,-1.3722629475268258,-153596.9758989929
407000,35.91147330191983,35.90581803771336,-153509.76427302425
408000,8.089259064768791,8.08948892471198,-153550.17232618664
409000,0.636522379103924,0.6359024240664084,-153543.42201706365
410000,0.032568713289011085,0.036623610718326746,-153620.89329834047
411000,-1.1730344053493504,-1.1882975848613075,-153637.13938568506
412000,-0.6940975959708336,-0.6902506488141245,-153653.96799574044
413000,0.8213323314002585,0.8244856853680168,-153663.1383546225
414000,-0.005383926400702416,-0.005783186073422464,-153652.58908751947
415000,-67.02960936936867,-66.96993884883759,-153745.19824218345
416000,0.009598017929396935,0.007910355772869998,-153692.20006398697
417000,-5.125167757909169,-5.1526154871296646,-153731.06263379846
418000,0.28338528521982703,0.27609147744373325,-153743.39137542283
419000,0.3730418613377152,0.37331345479532957,-153761.81196315066
420000,-86.19944702121131,-86.1579119382005,-153859.02183769114
421000,3.9790619514788728,3.9726832301008597,-153786.70910708304
422000,4.851214959280187,4.849352710197007,-153772.77977732412
423000,0.14889607040981326,0.17289817930450524,-153783.9605035538
424000,0.9300146123272545,0.9247577140498875,-153807.2492818012
425000,0.4548129863050191,0.4563695093330096,-153876.06941822387
426000,-0.04965688354909628,-0.059663804065011886,-153852.76551079692
427000,90.33051626595318,90.28476790098574,-153714.94852170695
428000,-3.7411198017640794,-3.7460245376021772,-153825.9921972127
429000,0.018306872935155722,0.024314123905349972,-153819.39881888742
430000,-0.13698231005936742,-0.1362040684040673,-153831.92518533368
431000,-0.017245510971730233,-0.017335700556819045,-153810.87990301356
432000,265.2852588241995,265.26393756763736,-153530.05495168967
433000,0.027019572623400222,0.028710678090391965,-153804.37471087198
434000,-42.31224893633185,-42.285002838768484,-153844.20375407313
435000,0.17904209601400528,0.176577129476479,-153813.77322499704
436000,0.5037491122058969,0.5049233087247853,-153808.9849575081
437000,23.396027115731044,23.41899430195678,-153768.2101803666
438000,96.74501029427752,96.71980058601186,-153708.40369847498
439000,0.12787629764138647,0.1257097659411106,-153834.1757163871
440000,33.83389140164435,33.81268948459659,-153795.45320701538
441000,0.3130756145891911,0.3114263080673287,-153860.76205405284
442000,-0.014298423239376355,-0.01256346252526084,-153885.01908892635
443000,-9.781886299255673,-9.777635326462658,-153898.33088182245
444000,-4.880851044792487,-4.887138290843654,-153905.07234031762
445000,0.00974413873042327,0.013779236666673913,-153996.54195601106
446000,2.098763241741689,2.0988238080149264,-153921.0184492423
447000,1.1686433527013425,1.1647526841224496,-153948.86483214234
448000,0.33893523483032195,0.3419057624637197,-153886.36594926144
449000,34.232561245726366,34.245781100328635,-153822.15739410304
450000,4.885612524947109,4.914751470498784,-153831.4955518157
451000,-0.11438268569066878,-0.11445717803147026,-153880.38864145402
452000,-0.15594848178556003,-0.1565872357092365,-153838.3750723067
453000,-135.62178229627926,-135.64749986013882,-153973.38266827958
454000,1.2618296274920313,1.255908349852235,-153798.53026406313
455000,-0.002131528244679798,-0.009150851556593773,-153830.8878979271
456000,-0.8393883987596096,-0.8478590114218175,-153775.9992022184
457000,0.49966427095274535,0.5012863293150817,-153828.10004440226
458000,-0.12413379787408231,-0.1262605434977076,-153839.9493454279
459000,-3.348610353544834,-3.3431994675055456,-153792.25082613438
460000,2.4517955728130163,2.4509655113240747,-153806.77595547523
461000,0.1718503336380038,0.17012028895399922,-153823.6091280105
