step_n,E_lj,E_elec,E_total
1155900,11336.402506709292,-154794.19001534441,-143457.7875086351
1156000,11344.617289268135,-154815.20251388775,-143470.5852246196
1156100,11348.335739118025,-154806.1317647835,-143457.79602566548
1156200,11348.445586157313,-154802.1815326632,-143453.73594650588
1156300,11351.85164604326,-154802.50378408397,-143450.6521380407
1156400,11353.105234263148,-154804.52528890007,-143451.42005463692
1156500,11355.027109156994,-154809.97430643765,-143454.94719728065
1156600,11347.238277150389,-154804.61454764588,-143457.3762704955
1156700,11350.567976392696,-154814.29123729435,-143463.72326090166
1156800,11343.826664346136,-154819.307737031,-143475.48107268487
1156900,11336.345827181678,-154823.90013466275,-143487.55430748107
1157000,11345.783568713836,-154826.95001920196,-143481.16645048812
1157100,11353.57506131062,-154828.76396247692,-143475.18890116632
1157200,11353.692388939542,-154825.813885263,-143472.12149632344
1157300,11351.974970913365,-154816.46761476202,-143464.49264384864
1157400,11360.430031518274,-154820.76887438912,-143460.33884287084
1157500,11355.348284127334,-154822.0132489986,-143466.66496487128
1157600,11353.438905760504,-154812.29857574796,-143458.85966998746
1157700,11354.016380511122,-154807.5095895518,-143453.49320904067
1157800,11351.247039384614,-154810.48757688812,-143459.2405375035
1157900,11362.569263619385,-154817.8143419575,-143455.24507833814
1158000,11362.660341278264,-154814.1554172895,-143451.49507601123
1158100,11370.365743299295,-154812.62027466245,-143442.25453136314
1158200,11374.711228138636,-154814.9009527868,-143440.18972464814
1158300,11374.56313132276,-154814.81868581142,-143440.25555448866
1158400,11369.999963490773,-154803.92237227043,-143433.92240877968
1158500,11372.225117102174,-154814.28060433222,-143442.05548723004
1158600,11393.756849045287,-154808.317792349,-143414.56094330372
1158700,11393.168438678003,-154817.91715700924,-143424.74871833125
1158800,11378.694653492807,-154806.70326008057,-143428.00860658777
1158900,11377.889214009534,-154806.92862455433,-143429.0394105448
1159000,11378.365262558102,-154802.10864981738,-143423.74338725928
1159100,11367.040948682772,-154783.2976298543,-143416.2566811715
1159200,11335.28228974698,-154749.2060367053,-143413.92374695832
1159300,11295.36575975066,-154708.4242725028,-143413.05851275215
1159400,11297.310837690915,-154700.73032937216,-143403.41949168124
1159500,11308.211178784173,-154710.20776352574,-143401.99658474157
1159600,11280.519890160265,-154682.7998349714,-143402.27994481113
1159700,11292.672465133663,-154693.69846365842,-143401.02599852477
1159800,11274.115077730447,-154677.82824867763,-143403.7131709472
1159900,11270.827485481139,-154672.78573634796,-143401.95825086682
1160000,11281.112771906139,-154687.2746810674,-143406.16190916128
1160100,11282.316496103953,-154686.23285618096,-143403.916360077
1160200,11273.674085659633,-154672.57442059615,-143398.9003349365
1160300,11276.347171416584,-154655.77925078888,-143379.4320793723
1160400,11278.012281087847,-154659.74979197799,-143381.73751089015
1160500,11276.816298879687,-154665.04006345646,-143388.22376457677
1160600,11274.944627216631,-154661.72755677783,-143386.7829295612
1160700,11274.79021599967,-154659.95067598767,-143385.160459988
1160800,11271.867558213871,-154652.62064609682,-143380.75308788294
1160900,11259.414319915637,-154638.02955546198,-143378.61523554634
1161000,11238.622061441842,-154618.58985086065,-143379.96778941882
1161100,11257.248389228811,-154628.2998696578,-143371.051480429
1161200,11234.177521437066,-154612.99253894365,-143378.8150175066
1161300,11233.309304780028,-154628.34260484017,-143395.03330006014
1161400,11229.101099305059,-154632.12572323487,-143403.0246239298
1161500,11225.354596047051,-154629.01111690904,-143403.656520862
1161600,11232.319728106242,-154641.1162894167,-143408.79656131048
1161700,11232.067404615746,-154639.03705618932,-143406.96965157357
1161800,11232.282365222185,-154633.68803607597,-143401.4056708538
1161900,11235.458522257997,-154642.7124406716,-143407.2539184136
1162000,11220.530880972557,-154638.14576473561,-143417.61488376305
1162100,11217.736770672182,-154639.42111530798,-143421.6843446358
1162200,11233.86544465582,-154646.70663568357,-143412.84119102775
1162300,11236.797136045958,-154648.78733148254,-143411.99019543658
1162400,11235.902510832564,-154656.01146984653,-143420.10895901397
1162500,11246.80434245978,-154658.40837983237,-143411.6040373726
1162600,11246.554576504237,-154651.9560088697,-143405.40143236544
1162700,11250.77418964841,-154659.29526520148,-143408.52107555306
1162800,11254.595656682466,-154667.4933383924,-143412.89768170993
1162900,11258.079497531224,-154680.7016733535,-143422.62217582227
1163000,11256.20112709317,-154681.39011599502,-143425.18898890185
1163100,11247.879238938756,-154680.56915383218,-143432.68991489342
1163200,11241.703895097493,-154670.82053056467,-143429.1166354672
1163300,11236.222713784753,-154669.5406176262,-143433.31790384144
1163400,11233.955959083805,-154689.8275957101,-143455.8716366263
1163500,11225.743150027116,-154683.3831074983,-143457.63995747117
1163600,11228.235803187656,-154686.67596807628,-143458.44016488863
1163700,11230.444653350807,-154682.18604092216,-143451.74138757135
1163800,11235.586983902376,-154686.50846433378,-143450.9214804314
1163900,11234.313028552764,-154686.05683532823,-143451.74380677546
1164000,11233.996700734564,-154691.7335251895,-143457.73682445494
1164100,11232.246921849743,-154692.45361685593,-143460.20669500617
1164200,11250.343461937966,-154697.75759824816,-143447.4141363102
1164300,11244.661631628604,-154687.66704993896,-143443.00541831035
1164400,11248.233774077718,-154690.874036238,-143442.64026216028
1164500,11256.551307341173,-154704.96892623446,-143448.4176188933
1164600,11276.717016662858,-154708.3459431564,-143431.62892649355
1164700,11275.878379723472,-154716.87714387415,-143440.9987641507
1164800,11284.418696048495,-154722.76622244492,-143438.34752639642
1164900,11254.33743976934,-154695.96986754952,-143441.6324277802
1165000,11266.401972776479,-154714.43303127144,-143448.03105849496
1165100,11266.204325227945,-154717.09849945488,-143450.89417422694
1165200,11269.766856033753,-154726.99480378506,-143457.2279477513
1165300,11291.224735447002,-154750.01322404583,-143458.78848859883
1165400,11276.835144183577,-154742.3692643157,-143465.53412013213
1165500,11287.375912582,-154769.28848975248,-143481.91257717047
1165600,11286.836632332688,-154761.21067171198,-143474.3740393793
1165700,11279.8536372819,-154742.66081220226,-143462.80717492037
1165800,11275.680752378803,-154747.7069754756,-143472.0262230968
1165900,11275.431997825339,-154743.74127866313,-143468.3092808378
1166000,11279.25464387546,-154742.10720109206,-143462.8525572166
1166100,11282.15966758183,-154738.53782182347,-143456.37815424165
1166200,11286.460326751,-154741.5206704573,-143455.0603437063
1166300,11271.384111900268,-154727.42731570883,-143456.04320380857
1166400,11309.579456672142,-154747.32395811132,-143437.74450143919
1166500,11287.69420313706,-154749.32316076735,-143461.62895763028
1166600,11287.313436491213,-154744.66071191238,-143457.34727542117
1166700,11274.735677443414,-154737.25853775564,-143462.52286031222
1166800,11258.651145535247,-154718.97634296288,-143460.32519742762
1166900,11254.746118215888,-154717.57495961786,-143462.82884140196
1167000,11244.302993414096,-154708.38891484993,-143464.08592143582
1167100,11240.427581660006,-154716.9197160455,-143476.49213438548
1167200,11239.879791135483,-154716.92493565666,-143477.04514452117
1167300,11242.745817534125,-154717.57123004977,-143474.82541251564
1167400,11237.389756430284,-154714.0314410465,-143476.64168461622
1167500,11238.371871558604,-154702.28162274923,-143463.90975119063
1167600,11254.84209321424,-154704.30391364606,-143449.4618204318
1167700,11248.604235696976,-154692.44694418038,-143443.8427084834
1167800,11243.381293014167,-154678.43691152203,-143435.05561850787
1167900,11252.286401038418,-154670.1480602065,-143417.8616591681
1168000,11230.210975756207,-154636.72215801032,-143406.51118225412
1168100,11230.333527207456,-154635.26166360133,-143404.92813639386
1168200,11226.400215871543,-154635.85852669875,-143409.4583108272
1168300,11224.912024101586,-154632.0382618734,-143407.1262377718
1168400,11232.419609269515,-154632.3225334262,-143399.9029241567
1168500,11243.09148109226,-154636.25439448925,-143393.16291339698
1168600,11245.269577207837,-154632.9778630058,-143387.70828579797
1168700,11247.874070108664,-154643.1787599759,-143395.30468986725
1168800,11254.358066845874,-154645.11906175857,-143390.7609949127
1168900,11255.747629338679,-154636.57741521706,-143380.8297858784
1169000,11249.664555339978,-154636.43878450486,-143386.77422916488
1169100,11247.71505295793,-154644.7334608423,-143397.01840788437
1169200,11257.47593001952,-154653.00734663857,-143395.53141661905
1169300,11259.289842460104,-154657.46478527758,-143398.17494281748
1169400,11266.47523646273,-154669.57441589714,-143403.09917943442
1169500,11269.704675216279,-154672.68530280306,-143402.98062758677
1169600,11265.669682470072,-154664.92062731012,-143399.25094484005
1169700,11269.813996083738,-154674.2788762386,-143404.46488015485
1169800,11265.561627318364,-154664.20218585726,-143398.6405585389
1169900,11263.09088498221,-154672.52651637417,-143409.43563139197
1170000,11246.538847769352,-154659.13631709566,-143412.5974693263
1170100,11249.294654768579,-154671.33216608598,-143422.0375113174
1170200,11255.1520290692,-154672.5912163753,-143417.4391873061
1170300,11255.244645253462,-154670.7155320572,-143415.47088680373
1170400,11237.52244259783,-154659.49745231867,-143421.97500972083
1170500,11240.449004909993,-154663.95848795405,-143423.50948304406
1170600,11225.253202885377,-154654.9205211477,-143429.6673182623
1170700,11225.47600191136,-154650.17154279296,-143424.6955408816
1170800,11225.6441101704,-154649.38321319508,-143423.73910302468
1170900,11234.707969971816,-154644.0285265705,-143409.3205565987
1171000,11239.743213420888,-154654.3144022295,-143414.57118880862
1171100,11218.383601329331,-154634.90911576123,-143416.5255144319
1171200,11206.624804995648,-154622.42647830807,-143415.80167331244
1171300,11202.367690170924,-154627.22834955706,-143424.86065938615
1171400,11204.720115416952,-154627.1099011938,-143422.38978577685
1171500,11213.114121765806,-154646.50896710478,-143433.39484533897
1171600,11211.111406792605,-154655.59795494124,-143444.48654814865
1171700,11200.533654985291,-154652.96354029336,-143452.42988530808
1171800,11207.019958628449,-154652.49710574988,-143445.47714712142
1171900,11227.27856108969,-154671.53732854093,-143444.25876745125
1172000,11214.64071071789,-154656.08368366436,-143441.44297294648
1172100,11209.01319717708,-154655.61738358432,-143446.60418640723
1172200,11198.650149383293,-154661.15116927627,-143462.50101989298
1172300,11196.993918405105,-154654.7487275694,-143457.75480916427
1172400,11204.341663860238,-154658.99801771506,-143454.6563538548
1172500,11195.033739195025,-154646.76865967625,-143451.73492048122
1172600,11190.943625937145,-154633.67434164535,-143442.7307157082
1172700,11194.876242145037,-154643.26195170527,-143448.38570956024
1172800,11193.985068709912,-154640.01955304152,-143446.0344843316
1172900,11197.265285071373,-154647.5976802166,-143450.33239514523
1173000,11196.424950990384,-154656.68010151357,-143460.25515052318
1173100,11189.545463217753,-154640.56548674428,-143451.02002352654
1173200,11181.424059370262,-154640.41487439602,-143458.99081502575
1173300,11180.623330444889,-154647.84552028967,-143467.2221898448
1173400,11176.602355180908,-154633.30322264598,-143456.70086746506
1173500,11178.92920717275,-154641.64890594193,-143462.7196987692
1173600,11174.810599630317,-154640.784979005,-143465.97437937467
1173700,11189.070214993764,-154664.07133981652,-143475.00112482277
1173800,11190.284645782269,-154669.92095675567,-143479.6363109734
1173900,11186.386429073782,-154663.76712259848,-143477.3806935247
1174000,11170.006805273333,-154657.03315365873,-143487.0263483854
1174100,11176.075529169231,-154668.11791911008,-143492.04238994085
1174200,11177.757331052242,-154664.15141092738,-143486.39407987514
1174300,11171.19888330599,-154651.93782322615,-143480.73893992015
1174400,11177.364146123035,-154660.24249950697,-143482.87835338395
1174500,11163.48967773193,-154647.42985015156,-143483.94017241962
1174600,11164.056567109172,-154642.7695593997,-143478.71299229053
1174700,11161.001967854123,-154634.3445431454,-143473.34257529126
1174800,11168.901755130668,-154639.17937329935,-143470.27761816868
1174900,11204.44568835849,-154675.84126674215,-143471.39557838367
1175000,11195.102489490388,-154676.3926312375,-143481.29014174713
1175100,11196.804506922103,-154671.975392205,-143475.1708852829
1175200,11197.475887366045,-154672.30911075574,-143474.8332233897
1175300,11199.85350836593,-154679.39631820042,-143479.5428098345
1175400,11194.718473209452,-154670.70098442596,-143475.9825112165
1175500,11199.770607076316,-154675.53840890495,-143475.76780182862
1175600,11181.329456672407,-154663.55740533993,-143482.22794866754
1175700,11179.829579952026,-154653.61479164712,-143473.7852116951
1175800,11172.08209755445,-154641.8015667958,-143469.71946924133
1175900,11192.267332765347,-154662.6982430395,-143470.43091027415
1176000,11208.171220538083,-154665.39256390216,-143457.22134336407
1176100,11189.620541627182,-154649.70597907348,-143460.0854374463
1176200,11180.234116502137,-154631.76534038453,-143451.5312238824
1176300,11198.431643703057,-154643.80144548474,-143445.3698017817
1176400,11196.538961449272,-154648.08751429888,-143451.54855284962
1176500,11214.766907690373,-154680.16594422256,-143465.39903653218
1176600,11214.527993200401,-154681.74324099868,-143467.21524779827
1176700,11220.621911594382,-154694.91958618487,-143474.2976745905
1176800,11229.801304464123,-154697.70354574104,-143467.90224127693
1176900,11228.60056741497,-154708.292025031,-143479.69145761602
1177000,11238.944259077109,-154716.19367902246,-143477.24941994535
1177100,11250.801235877729,-154715.38261518886,-143464.58137931113
1177200,11246.513151334393,-154699.0669087713,-143452.5537574369
1177300,11231.60777751496,-154691.89465547714,-143460.28687796218
1177400,11214.150293358514,-154670.0327011246,-143455.8824077661
1177500,11222.315400372792,-154675.4687750557,-143453.1533746829
1177600,11226.157508581586,-154678.4920951711,-143452.3345865895
1177700,11224.480061617318,-154671.923829641,-143447.44376802366
1177800,11191.422924541492,-154639.15780171688,-143447.7348771754
1177900,11197.132905867613,-154646.20646866987,-143449.07356280225
1178000,11197.050572714319,-154650.55978878017,-143453.50921606584
1178100,11187.16161775827,-154634.95980890063,-143447.79819114236
1178200,11184.907583342312,-154631.82260162669,-143446.91501828437
1178300,11190.66581073088,-154628.1284937488,-143437.46268301792
1178400,11191.958448623538,-154633.14579454777,-143441.18734592423
1178500,11182.27022538504,-154639.55213826106,-143457.28191287603
1178600,11198.725219846066,-154649.47493752008,-143450.749717674
1178700,11204.09157503586,-154641.14054243697,-143437.04896740112
1178800,11203.593540455971,-154656.78312560057,-143453.1895851446
1178900,11185.469276045824,-154623.745551173,-143438.27627512717
1179000,11186.256884742204,-154618.63087334234,-143432.37398860013
1179100,11194.885029196137,-154617.17712003144,-143422.2920908353
1179200,11196.314068053744,-154615.64712919696,-143419.33306114323
1179300,11193.717847025526,-154617.54919549302,-143423.8313484675
1179400,11188.482802951203,-154625.77823659265,-143437.29543364144
1179500,11185.60741108807,-154627.79964457668,-143442.1922334886
1179600,11188.674550308278,-154628.8427355242,-143440.1681852159
1179700,11203.25097107616,-154646.7500205742,-143443.49904949803
1179800,11200.478228436685,-154641.49878487922,-143441.02055644253
1179900,11204.442932143887,-154640.8440950229,-143436.40116287902
1180000,11221.024790736219,-154661.2100895686,-143440.1852988324
1180100,11224.451705938645,-154659.64140120306,-143435.18969526442
1180200,11227.972168932027,-154651.70860562666,-143423.73643669463
1180300,11223.138793821474,-154641.88824540304,-143418.74945158156
1180400,11224.796517110572,-154626.81425916965,-143402.01774205908
1180500,11228.04913812325,-154628.4555975026,-143400.40645937933
1180600,11223.330207785986,-154612.1882974775,-143388.8580896915
1180700,11237.748094921799,-154618.19507398916,-143380.44697906738
1180800,11233.41642447083,-154626.60283549386,-143393.18641102302
1180900,11220.643683133161,-154616.05611387888,-143395.41243074572
1181000,11234.425612941299,-154636.2453033758,-143401.8196904345
1181100,11228.948154598093,-154619.97023396933,-143391.02207937124
1181200,11224.08847152924,-154623.67894602162,-143399.59047449238
1181300,11222.15851171554,-154613.3876859933,-143391.22917427777
1181400,11218.5410753976,-154609.4492882044,-143390.9082128068
1181500,11218.199033219407,-154619.4620361546,-143401.26300293521
1181600,11213.853062744016,-154599.27394019847,-143385.42087745445
1181700,11205.3007734762,-154585.81203168686,-143380.51125821067
1181800,11204.349590900843,-154588.24999583207,-143383.90040493122
1181900,11203.57801775398,-154589.2771724493,-143385.69915469532
1182000,11207.388396713046,-154595.12781471203,-143387.739417999
1182100,11201.672249801486,-154604.25608055963,-143402.58383075814
1182200,11208.023541959072,-154605.3018068859,-143397.27826492683
1182300,11178.969974393507,-154587.35191987595,-143408.38194548243
1182400,11206.610761993148,-154614.5446417786,-143407.93387978544
1182500,11208.414648903195,-154620.2571637341,-143411.8425148309
1182600,11215.57288095621,-154624.4044069827,-143408.8315260265
1182700,11214.855456105006,-154616.93549367378,-143402.08003756878
1182800,11217.514731939345,-154597.41729881836,-143379.902566879
1182900,11222.74504044614,-154618.3651734322,-143395.62013298605
1183000,11218.925539031756,-154612.73188038263,-143393.8063413509
1183100,11224.2101440706,-154629.620470378,-143405.4103263074
1183200,11224.913606185552,-154625.56761049072,-143400.65400430516
1183300,11231.445629381882,-154643.70705467963,-143412.26142529774
1183400,11241.570361478538,-154657.77021438078,-143416.19985290224
1183500,11240.357204308784,-154656.8876469634,-143416.53044265462
1183600,11227.211985113516,-154642.94063352633,-143415.72864841283
1183700,11214.75291478722,-154625.0437305278,-143410.2908157406
1183800,11216.291351492553,-154619.81966895642,-143403.52831746388
1183900,11215.558377765108,-154620.26252072962,-143404.7041429645
1184000,11201.19183356375,-154605.1091668526,-143403.91733328885
1184100,11202.234476273065,-154598.25165319024,-143396.01717691717
1184200,11203.900306581874,-154595.23173762482,-143391.33143104296
1184300,11197.200980712807,-154574.15919027486,-143376.95820956206
1184400,11197.37613353322,-154581.91406381884,-143384.53793028562
1184500,11201.138712186697,-154587.13528123614,-143385.99656904946
1184600,11210.78579170069,-154596.36433539737,-143385.5785436967
1184700,11203.08415281376,-154582.43824427747,-143379.3540914637
1184800,11206.091848857175,-154580.66826162723,-143374.57641277005
1184900,11209.303125242246,-154590.98579659444,-143381.6826713522
1185000,11208.29947156406,-154591.77578921145,-143383.47631764738
1185100,11203.70390208864,-154588.67656355232,-143384.9726614637
1185200,11199.24189116083,-154581.10570949572,-143381.86381833488
1185300,11217.704032560874,-154601.27789747526,-143383.5738649144
1185400,11214.338378034989,-154603.71416337104,-143389.37578533604
1185500,11212.865639064477,-154599.8898212017,-143387.02418213722
1185600,11211.875627158412,-154599.25394136354,-143387.37831420513
1185700,11211.704727361983,-154604.86156527774,-143393.15683791577
1185800,11212.6370315713,-154604.71533525182,-143392.07830368052
1185900,11217.398868277385,-154611.45587696094,-143394.05700868357
1186000,11216.08840146005,-154621.80281261678,-143405.71441115672
1186100,11216.16662023252,-154623.59146750922,-143407.4248472767
1186200,11216.03322027673,-154633.83597864327,-143417.80275836654
1186300,11215.689024773897,-154627.73621750635,-143412.04719273245
1186400,11220.138055849093,-154628.71543630146,-143408.57738045236
1186500,11219.260470687117,-154625.55673869763,-143406.2962680105
1186600,11219.675123980214,-154626.9571121254,-143407.2819881452
1186700,11216.657091189694,-154599.94598787877,-143383.28889668908
1186800,11217.917942883594,-154605.08602958656,-143387.16808670296
1186900,11211.247722759737,-154592.25393816564,-143381.0062154059
1187000,11221.733113156255,-154592.87031981102,-143371.13720665476
1187100,11186.462838510573,-154569.82642496188,-143383.3635864513
1187200,11187.108015265714,-154569.67826136365,-143382.57024609792
1187300,11189.008292604765,-154576.57949903928,-143387.5712064345
1187400,11180.09137357273,-154567.49112809706,-143387.39975452432
1187500,11182.785299310799,-154566.1489268965,-143383.3636275857
1187600,11176.299411570491,-154563.50202088576,-143387.20260931528
1187700,11175.898408246518,-154562.38468201167,-143386.48627376516
1187800,11177.841827018094,-154562.85974958303,-143385.01792256493
1187900,11168.953815554165,-154558.1701403199,-143389.21632476576
1188000,11168.557054359555,-154549.80305017644,-143381.2459958169
1188100,11159.282013434951,-154526.66689909826,-143367.3848856633
1188200,11161.26074833097,-154533.86579200154,-143372.60504367057
1188300,11165.616398101647,-154548.0456168189,-143382.42921871727
1188400,11159.185913163345,-154548.79166855974,-143389.6057553964
1188500,11155.46884750104,-154550.06982162103,-143394.60097412
1188600,11165.027373757202,-154558.2645393369,-143393.2371655797
1188700,11171.493181349462,-154562.08669994937,-143390.59351859993
1188800,11188.502860003407,-154580.92667803582,-143392.4238180324
1188900,11201.468245801501,-154592.71672782037,-143391.24848201888
1189000,11210.683963305582,-154607.99525004276,-143397.31128673718
1189100,11209.107437762197,-154608.49866900584,-143399.39123124364
1189200,11215.55255124909,-154627.95090317493,-143412.39835192583
1189300,11222.90217356528,-154628.9394382385,-143406.0372646732
1189400,11216.664590547112,-154628.80015782904,-143412.13556728192
1189500,11220.258533945971,-154639.22015955628,-143418.9616256103
1189600,11217.360109587129,-154626.72804702696,-143409.36793743982
1189700,11212.620246747121,-154625.6621662123,-143413.04191946518
1189800,11213.089787218127,-154624.42057555146,-143411.33078833332
1189900,11210.104740455763,-154626.81861277713,-143416.71387232136
1190000,11201.331608362581,-154604.68832388447,-143403.3567155219
1190100,11218.615425534608,-154628.88287878773,-143410.26745325312
1190200,11207.160282561865,-154649.7873683589,-143442.62708579702
1190300,11215.962757353489,-154660.41424015755,-143444.45148280406
1190400,11212.154489873832,-154652.61747476697,-143440.46298489315
1190500,11219.737566272835,-154666.76634314936,-143447.0287768765
1190600,11200.92802452592,-154658.0431524312,-143457.11512790527
1190700,11202.846540621287,-154654.27188811245,-143451.42534749117
1190800,11206.578768501231,-154668.66509322674,-143462.0863247255
1190900,11198.115254130707,-154651.95696558765,-143453.84171145695
1191000,11216.394878977451,-154666.0684718675,-143449.67359289006
1191100,11218.849066970071,-154665.82455537113,-143446.97548840105
1191200,11219.223251224994,-154661.89621948506,-143442.67296826007
1191300,11218.78457416389,-154664.16404381001,-143445.3794696461
1191400,11200.566834569912,-154635.45058741613,-143434.88375284622
1191500,11199.908581241525,-154642.34671226869,-143442.43813102716
1191600,11197.338028185502,-154635.3133794822,-143437.97535129669
1191700,11204.26552395903,-154637.15460515954,-143432.8890812005
1191800,11201.988050855452,-154636.28056479135,-143434.29251393588
1191900,11207.402336192235,-154646.34087126385,-143438.93853507162
1192000,11200.357761689704,-154648.60723678893,-143448.24947509923
1192100,11200.819479434182,-154654.34587203714,-143453.52639260297
1192200,11192.520694573166,-154641.6212370912,-143449.10054251802
1192300,11197.18764169143,-154641.46629676624,-143444.27865507483
1192400,11199.25097368325,-154632.68823874285,-143433.4372650596
1192500,11188.630705133508,-154608.91231370578,-143420.28160857226
1192600,11181.186337115823,-154597.49739326528,-143416.31105614945
1192700,11177.08657261641,-154591.03699313474,-143413.95042051832
1192800,11177.026339840035,-154586.6831296249,-143409.65678978487
1192900,11181.831399240493,-154594.52344422214,-143412.69204498164
1193000,11181.58682461459,-154602.4377130707,-143420.85088845613
1193100,11171.656664877788,-154587.78665246244,-143416.12998758466
1193200,11171.613058613264,-154594.9364823494,-143423.32342373615
1193300,11167.852868217731,-154600.16329509893,-143432.3104268812
1193400,11169.726812317711,-154620.1519718537,-143450.42515953598
1193500,11159.946065497554,-154608.99527083052,-143449.04920533297
1193600,11163.967888707448,-154616.38043405616,-143452.41254534872
1193700,11162.3851368843,-154626.55258858882,-143464.16745170453
1193800,11165.957653059271,-154622.5640068921,-143456.60635383282
1193900,11199.036820394651,-154636.123995279,-143437.08717488433
1194000,11204.454418970798,-154638.06011275365,-143433.60569378285
1194100,11197.23529510215,-154633.15813244003,-143435.9228373379
1194200,11203.504186054386,-154635.41236379193,-143431.90817773755
1194300,11196.15640335499,-154638.1386335999,-143441.98223024493
1194400,11219.317584170965,-154648.72857579074,-143429.41099161978
1194500,11206.407674760301,-154652.77470119466,-143446.36702643437
1194600,11205.574180339567,-154654.98877879744,-143449.41459845786
1194700,11206.949230437542,-154654.8047000848,-143447.85546964724
1194800,11232.256919133815,-154669.56138304487,-143437.30446391104
1194900,11232.313831296753,-154671.72193030952,-143439.40809901277
1195000,11268.387422287711,-154724.60003248113,-143456.2126101934
1195100,11259.001689338607,-154722.6254739779,-143463.6237846393
1195200,11259.773929582307,-154732.7342153786,-143472.9602857963
1195300,11248.126434728516,-154723.0034026881,-143474.8769679596
1195400,11253.162287859435,-154734.36651809156,-143481.2042302321
1195500,11252.394394991843,-154735.82302440357,-143483.42862941173
1195600,11261.470055228328,-154752.88880196115,-143491.41874673282
1195700,11268.85904420576,-154763.82757362662,-143494.96852942088
1195800,11273.544585773025,-154780.45384589265,-143506.90926011963
1195900,11277.764510683173,-154786.24296902248,-143508.47845833932
1196000,11273.64624584307,-154788.8563193683,-143515.21007352523
1196100,11278.142147015298,-154793.0193354362,-143514.8771884209
1196200,11268.000200726427,-154793.71360877246,-143525.71340804605
1196300,11269.664072236614,-154791.27037777746,-143521.60630554083
1196400,11275.966935359651,-154790.18262865054,-143514.2156932909
1196500,11281.065521037484,-154807.0396409271,-143525.9741198896
1196600,11280.61027117499,-154804.7397007566,-143524.1294295816
1196700,11291.488850648208,-154802.26773793588,-143510.77888728768
1196800,11284.848481583595,-154801.60198229368,-143516.7535007101
1196900,11291.585027497398,-154805.14111503784,-143513.55608754043
1197000,11289.411934123738,-154802.68224750162,-143513.2703133779
1197100,11288.240533446526,-154805.76222893852,-143517.521695492
1197200,11290.902495180317,-154807.98490359637,-143517.08240841606
1197300,11281.437192081567,-154806.27298978315,-143524.83579770158
1197400,11271.836270068736,-154807.77263114607,-143535.93636107733
1197500,11273.400502093138,-154813.40331076153,-143540.0028086684
1197600,11273.534693727996,-154805.65656450894,-143532.12187078095
1197700,11249.430485856954,-154790.58352700458,-143541.15304114763
1197800,11247.916925352478,-154781.60222977508,-143533.6853044226
1197900,11253.918541147481,-154781.73044175928,-143527.8119006118
1198000,11256.167966434721,-154788.73863723292,-143532.5706707982
1198100,11250.572183240742,-154775.0009137916,-143524.42873055086
1198200,11247.267716836663,-154760.5913724578,-143513.32365562115
1198300,11247.930635069511,-154748.2622095193,-143500.33157444978
1198400,11252.83887634353,-154743.96705167915,-143491.12817533562
1198500,11244.042895916697,-154737.28144634207,-143493.23855042536
1198600,11246.661370524385,-154740.8836528386,-143494.2222823142
1198700,11258.199319560506,-154740.75447038322,-143482.5551508227
1198800,11255.195371914837,-154723.43804172726,-143468.24266981243
1198900,11246.717201452604,-154707.68790370878,-143460.97070225616
1199000,11287.23800962716,-154734.94241807214,-143447.704408445
1199100,11286.474429710805,-154729.65582450846,-143443.18139479766
1199200,11289.688723746389,-154734.3505214177,-143444.66179767132
1199300,11277.185898265492,-154719.57167603617,-143442.3857777707
1199400,11274.7482455812,-154709.13445999965,-143434.38621441845
1199500,11260.942918415512,-154709.73813082266,-143448.79521240716
1199600,11261.566331900767,-154725.61138606662,-143464.04505416585
1199700,11258.743779335733,-154731.97293140658,-143473.22915207085
1199800,11259.251599813402,-154743.1373818971,-143483.8857820837
1199900,11252.101427156957,-154721.94236044915,-143469.8409332922
1200000,11255.479786330985,-154723.52915162974,-143468.04936529876
1200100,11228.942356845955,-154702.48160741435,-143473.5392505684
1200200,11224.569030224915,-154691.67686877,-143467.10783854508
1200300,11225.743082563924,-154696.01884154783,-143470.27575898392
1200400,11198.837486752822,-154667.81673083585,-143468.97924408302
1200500,11173.918168141121,-154641.80404524252,-143467.8858771014
1200600,11166.403365966766,-154629.73138886667,-143463.3280228999
1200700,11166.121580840841,-154638.82577200254,-143472.7041911617
1200800,11167.839993128351,-154644.02571312062,-143476.18571999227
1200900,11161.876175368892,-154625.43822658778,-143463.56205121888
1201000,11160.99573951748,-154625.75033904964,-143464.75459953217
1201100,11167.995494811164,-154637.3809325441,-143469.38543773294
1201200,11166.389526182213,-154633.24040899283,-143466.85088281063
1201300,11179.596222221453,-154647.82897200662,-143468.23274978518
1201400,11178.992485260733,-154638.38069077526,-143459.38820551452
1201500,11162.057273720417,-154634.89575925964,-143472.83848553922
1201600,11167.112749896774,-154637.35736180347,-143470.2446119067
1201700,11162.781355130204,-154635.7858570919,-143473.0045019617
1201800,11144.191097491392,-154621.1719577625,-143476.9808602711
1201900,11145.808577593989,-154618.14185747426,-143472.33327988026
1202000,11147.453561014258,-154621.35567081164,-143473.90210979737
1202100,11135.1076041558,-154611.94048877782,-143476.832884622
1202200,11133.28015669878,-154604.20172680018,-143470.9215701014
1202300,11146.721191645536,-154632.29774491786,-143485.57655327232
1202400,11141.0672104378,-154625.78453335044,-143484.71732291265
